epoch,epoch_loss,epoch_acc,timestamp
0,0.6513186693191528,0.6580528616905212,2025-02-25 20:51:38
1,0.6406605839729309,0.6580528616905212,2025-02-25 20:55:14
2,0.6074888110160828,0.6580528616905212,2025-02-25 20:58:50
3,0.5615730285644531,0.7127403616905212,2025-02-25 21:02:28
4,0.5002425312995911,0.7728365659713745,2025-02-25 21:06:08
5,0.7584558725357056,0.7181490659713745,2025-02-25 21:09:45
6,0.5120148658752441,0.770432710647583,2025-02-25 21:13:23
7,0.48817357420921326,0.778245210647583,2025-02-25 21:16:58
8,0.4506038725376129,0.8052884340286255,2025-02-25 21:20:34
9,0.47891703248023987,0.7662259340286255,2025-02-25 21:24:10
10,0.5145445466041565,0.7481971383094788,2025-02-25 21:27:46
11,0.4854961037635803,0.7908653616905212,2025-02-25 21:31:22
12,0.4154750406742096,0.817307710647583,2025-02-25 21:34:57
13,0.390116423368454,0.8335336446762085,2025-02-25 21:38:33
14,0.340567022562027,0.8569711446762085,2025-02-25 21:42:08
15,0.38893699645996094,0.817307710647583,2025-02-25 21:45:44
16,0.3157930374145508,0.8864182829856873,2025-02-25 21:49:19
17,0.24795445799827576,0.8894230723381042,2025-02-25 21:52:55
18,0.1319977343082428,0.953125,2025-02-25 21:56:30
19,0.08105967938899994,0.9675480723381042,2025-02-25 22:00:06
20,0.06521720439195633,0.973557710647583,2025-02-25 22:03:41
21,0.022187162190675735,0.9927884340286255,2025-02-25 22:07:17
22,0.027708837762475014,0.9879807829856873,2025-02-25 22:10:52
23,0.024869268760085106,0.9915865659713745,2025-02-25 22:14:28
24,0.05299600586295128,0.979567289352417,2025-02-25 22:18:03
