epoch,epoch_loss,epoch_acc,timestamp
0,0.6847179532051086,0.6458209753036499,2025-02-24 17:50:42
1,0.662089467048645,0.646403431892395,2025-02-24 17:51:16
2,0.6493108868598938,0.64756840467453,2025-02-24 17:51:49
3,0.6626134514808655,0.6458209753036499,2025-02-24 17:52:23
4,0.6625236868858337,0.6446561217308044,2025-02-24 17:52:56
5,0.6472774147987366,0.6423262357711792,2025-02-24 17:53:29
6,0.6284341216087341,0.6446561217308044,2025-02-24 17:54:02
7,0.648966908454895,0.6668916940689087,2025-02-24 17:54:35
8,0.5555263161659241,0.7340883612632751,2025-02-24 17:55:08
9,0.5108200907707214,0.7568140029907227,2025-02-24 17:55:41
10,0.5261186361312866,0.7695451378822327,2025-02-24 17:56:14
11,0.5009934306144714,0.7497503757476807,2025-02-24 17:56:46
12,0.4637278914451599,0.7857341170310974,2025-02-24 17:57:19
13,0.44940221309661865,0.8241956233978271,2025-02-24 17:57:52
14,0.39844322204589844,0.8325350880622864,2025-02-24 17:58:25
15,0.3685774505138397,0.8564441204071045,2025-02-24 17:58:58
16,0.37671875953674316,0.8535133004188538,2025-02-24 17:59:31
17,0.3127274513244629,0.8727625608444214,2025-02-24 18:00:04
18,0.30026236176490784,0.8806305527687073,2025-02-24 18:00:37
19,0.323356568813324,0.8763313293457031,2025-02-24 18:01:11
20,0.2648490369319916,0.9069618582725525,2025-02-24 18:01:44
21,0.17676427960395813,0.9262295961380005,2025-02-24 18:02:17
22,0.22764335572719574,0.9117880463600159,2025-02-24 18:02:51
23,0.18122416734695435,0.9141364693641663,2025-02-24 18:03:24
24,0.1344437301158905,0.948428213596344,2025-02-24 18:03:57
25,0.10915566980838776,0.9615569710731506,2025-02-24 18:04:29
26,0.10063300281763077,0.9585705995559692,2025-02-24 18:05:02
27,0.06956798583269119,0.9741586446762085,2025-02-24 18:05:35
28,0.1178475171327591,0.964053213596344,2025-02-24 18:06:08
29,0.06763926893472672,0.975397527217865,2025-02-24 18:06:41
30,0.046461816877126694,0.9837740659713745,2025-02-24 18:07:14
31,0.029557127505540848,0.987379789352417,2025-02-24 18:07:46
32,0.05423029139637947,0.9807876944541931,2025-02-24 18:08:19
33,0.019279588013887405,0.995192289352417,2025-02-24 18:08:53
34,0.025284597650170326,0.9897836446762085,2025-02-24 18:09:26
35,0.05013054981827736,0.9819711446762085,2025-02-24 18:09:59
36,0.060588330030441284,0.9784023761749268,2025-02-24 18:10:32
37,0.05140116810798645,0.9855954051017761,2025-02-24 18:11:05
38,0.02277565561234951,0.9922059774398804,2025-02-24 18:11:38
39,0.01311516109853983,0.9958117604255676,2025-02-24 18:12:11
40,0.003125573042780161,1.0,2025-02-24 18:12:44
41,0.0051350765861570835,0.9987980723381042,2025-02-24 18:13:16
42,0.0034173731692135334,0.9993990659713745,2025-02-24 18:13:49
43,0.0021401289850473404,1.0,2025-02-24 18:14:22
44,0.007562099955976009,0.9981971383094788,2025-02-24 18:14:56
45,0.06926137953996658,0.972392737865448,2025-02-24 18:15:29
46,0.009543507359921932,0.9987980723381042,2025-02-24 18:16:02
47,0.0064311097376048565,0.9981971383094788,2025-02-24 18:16:36
48,0.0036501577123999596,0.9988165497779846,2025-02-24 18:17:09
49,0.002928063040599227,0.9988165497779846,2025-02-24 18:17:41
50,0.00045141635928303003,1.0,2025-02-24 18:18:14
51,0.0069516440853476524,0.9975961446762085,2025-02-24 18:18:48
52,0.011990710161626339,0.995192289352417,2025-02-24 18:19:21
53,0.020463934168219566,0.9921875,2025-02-24 18:19:54
54,0.035175032913684845,0.9874537587165833,2025-02-24 18:20:27
55,0.006215107161551714,0.9981971383094788,2025-02-24 18:21:00
56,0.0006493169930763543,1.0,2025-02-24 18:21:32
57,0.003966763149946928,0.9975961446762085,2025-02-24 18:22:06
58,0.0024004753213375807,0.9993990659713745,2025-02-24 18:22:39
59,0.015484319999814034,0.9934079051017761,2025-02-24 18:23:12
