epoch,epoch_loss,epoch_acc,timestamp
epoch,epoch_loss,epoch_acc,timestamp
epoch,epoch_loss,epoch_acc,timestamp
epoch,epoch_loss,epoch_acc,timestamp
0,0.666442334651947,0.6452385783195496,2025-02-24 15:54:50
1,0.6694818735122681,0.6458209753036499,2025-02-24 15:55:23
2,0.6513730883598328,0.6446561217308044,2025-02-24 15:55:56
3,0.6512469053268433,0.6458209753036499,2025-02-24 15:56:29
4,0.6616538166999817,0.64756840467453,2025-02-24 15:57:02
5,0.6556476950645447,0.648733377456665,2025-02-24 15:57:35
6,0.6524298787117004,0.6440736055374146,2025-02-24 15:58:07
7,0.6534280180931091,0.6405788064002991,2025-02-24 15:58:40
8,0.6491347551345825,0.64756840467453,2025-02-24 15:59:13
9,0.6492896676063538,0.6469859480857849,2025-02-24 15:59:45
10,0.6484013795852661,0.6417437195777893,2025-02-24 16:00:18
11,0.7186398506164551,0.4028199017047882,2025-02-24 16:00:51
12,0.5723277926445007,0.7165680527687073,2025-02-24 16:01:24
13,0.5133815407752991,0.7467455267906189,2025-02-24 16:01:56
14,0.47388020157814026,0.7839311957359314,2025-02-24 16:02:29
15,0.462136834859848,0.773095428943634,2025-02-24 16:03:02
16,0.4044685661792755,0.8181675672531128,2025-02-24 16:03:35
17,0.42932286858558655,0.8150702118873596,2025-02-24 16:04:07
18,0.31368309259414673,0.8744544982910156,2025-02-24 16:04:40
19,0.30717313289642334,0.8649315237998962,2025-02-24 16:05:13
20,0.2577535808086395,0.8943601846694946,2025-02-24 16:05:46
21,0.21270661056041718,0.9111871123313904,2025-02-24 16:06:19
22,0.20788905024528503,0.9177792072296143,2025-02-24 16:06:52
23,0.1802249699831009,0.9231138825416565,2025-02-24 16:07:24
24,0.16634398698806763,0.9381749033927917,2025-02-24 16:07:57
25,0.1527930498123169,0.9357156157493591,2025-02-24 16:08:30
26,0.10863887518644333,0.9603735208511353,2025-02-24 16:09:03
27,0.1053895354270935,0.9544378519058228,2025-02-24 16:09:36
28,0.10375731438398361,0.9568046927452087,2025-02-24 16:10:09
29,0.07739108800888062,0.9717918038368225,2025-02-24 16:10:42
30,0.048388607800006866,0.989182710647583,2025-02-24 16:11:16
31,0.0575912669301033,0.9772558808326721,2025-02-24 16:11:49
32,0.03612043336033821,0.9873982667922974,2025-02-24 16:12:22
33,0.022194836288690567,0.9892196655273438,2025-02-24 16:12:55
34,0.035864293575286865,0.9879992604255676,2025-02-24 16:13:28
