epoch,epoch_loss,epoch_acc,timestamp
0,0.6634336709976196,0.6440736055374146,2025-02-23 16:35:50
1,0.6469785571098328,0.6452385783195496,2025-02-23 16:39:37
2,0.6294833421707153,0.6481508612632751,2025-02-23 16:43:25
3,0.5568270087242126,0.7334874272346497,2025-02-23 16:47:13
4,0.4895772337913513,0.7851701378822327,2025-02-23 16:51:00
5,0.4751976728439331,0.7635354995727539,2025-02-23 16:54:48
6,0.446209192276001,0.800628662109375,2025-02-23 16:58:35
7,0.3501322269439697,0.8458117842674255,2025-02-23 17:02:24
8,0.2994300425052643,0.8697947263717651,2025-02-23 17:06:11
9,0.27916964888572693,0.8883320689201355,2025-02-23 17:09:59
10,0.27027106285095215,0.8864921927452087,2025-02-23 17:13:46
11,0.19757817685604095,0.9160687327384949,2025-02-23 17:17:34
12,0.11564198136329651,0.952597975730896,2025-02-23 17:21:21
13,0.12736102938652039,0.9448224306106567,2025-02-23 17:25:09
14,0.07358934730291367,0.9723742604255676,2025-02-23 17:28:56
15,0.0600934773683548,0.9796043038368225,2025-02-23 17:32:44
16,0.04996316507458687,0.9838294982910156,2025-02-23 17:36:31
17,0.01699903793632984,0.9940273761749268,2025-02-23 17:40:18
18,0.042576856911182404,0.9856138825416565,2025-02-23 17:44:06
19,0.037125349044799805,0.9837925434112549,2025-02-23 17:47:53
20,0.0063101183623075485,1.0,2025-02-23 17:51:41
21,0.011856450699269772,0.9957932829856873,2025-02-23 17:55:29
22,0.006439178250730038,0.9987980723381042,2025-02-23 17:59:17
23,0.01890971139073372,0.9945913553237915,2025-02-23 18:03:05
24,0.020810967311263084,0.9915865659713745,2025-02-23 18:06:53
25,0.021599728614091873,0.9915865659713745,2025-02-23 18:10:42
26,0.01005818322300911,0.996995210647583,2025-02-23 18:14:30
27,0.000615246593952179,1.0,2025-02-23 18:18:17
28,0.000641863327473402,1.0,2025-02-23 18:22:05
29,9.441759175388142e-05,1.0,2025-02-23 18:25:52
30,6.276904605329037e-05,1.0,2025-02-23 18:29:39
31,2.4051674699876457e-05,1.0,2025-02-23 18:33:27
32,1.1146322322019842e-05,1.0,2025-02-23 18:37:14
33,6.723655587848043e-06,1.0,2025-02-23 18:41:02
34,5.430315013654763e-06,1.0,2025-02-23 18:44:50
35,4.4131297727290075e-06,1.0,2025-02-23 18:48:37
36,3.941004251828417e-06,1.0,2025-02-23 18:52:25
37,3.503097332213656e-06,1.0,2025-02-23 18:56:13
38,3.3180881473526824e-06,1.0,2025-02-23 19:00:01
39,2.8910071705468e-06,1.0,2025-02-23 19:03:49
