epoch,epoch_loss,epoch_acc,timestamp
epoch,epoch_loss,epoch_acc,timestamp
0,0.6582573056221008,0.6446561217308044,2025-02-24 13:40:08
1,0.6537573337554932,0.6469859480857849,2025-02-24 13:40:41
2,0.6501928567886353,0.646403431892395,2025-02-24 13:41:15
3,0.6505791544914246,0.6481508612632751,2025-02-24 13:41:48
4,0.6516474485397339,0.6423262357711792,2025-02-24 13:42:21
5,0.6383872628211975,0.6423262357711792,2025-02-24 13:42:54
6,0.5970296859741211,0.6849759817123413,2025-02-24 13:43:28
7,0.5291879773139954,0.7491124272346497,2025-02-24 13:44:02
8,0.458842009305954,0.7749353051185608,2025-02-24 13:44:35
9,0.4344692528247833,0.8109744787216187,2025-02-24 13:45:09
10,0.3563956022262573,0.8589034676551819,2025-02-24 13:45:42
11,0.4251352846622467,0.8068602085113525,2025-02-24 13:46:16
12,0.32227277755737305,0.8643675446510315,2025-02-24 13:46:50
13,0.23469975590705872,0.8955621123313904,2025-02-24 13:47:24
14,0.16481804847717285,0.9339866638183594,2025-02-24 13:47:58
15,0.230728417634964,0.8979474306106567,2025-02-24 13:48:31
16,0.1340044140815735,0.944785475730896,2025-02-24 13:49:03
17,0.11774247139692307,0.9549648761749268,2025-02-24 13:49:36
18,0.0891212522983551,0.962213397026062,2025-02-24 13:50:09
19,0.07084698230028152,0.9741771221160889,2025-02-24 13:50:42
20,0.09097998589277267,0.962213397026062,2025-02-24 13:51:15
21,0.0401088185608387,0.9873982667922974,2025-02-24 13:51:48
22,0.0976288914680481,0.9652551412582397,2025-02-24 13:52:21
23,0.06159947067499161,0.9706083536148071,2025-02-24 13:52:54
24,0.016217956319451332,0.9928069710731506,2025-02-24 13:53:28
25,0.013214233331382275,0.9957932829856873,2025-02-24 13:54:01
26,0.019706662744283676,0.9916050434112549,2025-02-24 13:54:34
27,0.010235241614282131,0.9975961446762085,2025-02-24 13:55:07
28,0.011909478344023228,0.9963942170143127,2025-02-24 13:55:41
29,0.001884764526039362,0.9993990659713745,2025-02-24 13:56:15
30,0.03927928954362869,0.9861963987350464,2025-02-24 13:56:48
31,0.008082170970737934,0.996995210647583,2025-02-24 13:57:21
32,0.006012558005750179,0.9993990659713745,2025-02-24 13:57:55
33,0.006814915686845779,0.9976146221160889,2025-02-24 13:58:28
34,0.00319057353772223,0.9987980723381042,2025-02-24 13:59:01
