epoch,epoch_loss,epoch_acc,timestamp
0,0.6535950899124146,0.6446561217308044,2025-02-23 07:21:28
1,0.6018027663230896,0.6908376216888428,2025-02-23 07:25:41
2,0.5709514021873474,0.7202847599983215,2025-02-23 07:29:54
3,0.5605118870735168,0.7149870991706848,2025-02-23 07:34:07
4,0.528938353061676,0.7425943613052368,2025-02-23 07:38:20
5,0.4884064197540283,0.7671967148780823,2025-02-23 07:42:33
6,0.43280255794525146,0.8175850510597229,2025-02-23 07:46:46
7,0.3353062868118286,0.8540957570075989,2025-02-23 07:50:58
8,0.29304787516593933,0.8757673501968384,2025-02-23 07:55:12
9,0.3057262599468231,0.8661519289016724,2025-02-23 07:59:24
10,0.2666020095348358,0.8884245157241821,2025-02-23 08:03:37
11,0.292032390832901,0.87991863489151,2025-02-23 08:07:50
12,0.25074905157089233,0.8896264433860779,2025-02-23 08:12:03
13,0.1598195880651474,0.9375184774398804,2025-02-23 08:16:16
14,0.13520781695842743,0.9459319710731506,2025-02-23 08:20:30
15,0.1396636813879013,0.9453679323196411,2025-02-23 08:24:43
16,0.10084988921880722,0.9657821655273438,2025-02-23 08:28:56
17,0.06658291071653366,0.9777829051017761,2025-02-23 08:33:09
18,0.19115012884140015,0.9303624033927917,2025-02-23 08:37:22
19,0.09870961308479309,0.9615939259529114,2025-02-23 08:41:36
20,0.033997856080532074,0.9886372089385986,2025-02-23 08:45:48
21,0.01689431630074978,0.9963942170143127,2025-02-23 08:50:01
22,0.009501292370259762,0.9993990659713745,2025-02-23 08:54:14
23,0.005076664965599775,1.0,2025-02-23 08:58:28
24,0.009118682704865932,0.996995210647583,2025-02-23 09:02:41
25,0.01145078707486391,0.9957932829856873,2025-02-23 09:06:53
26,0.037320446223020554,0.9867788553237915,2025-02-23 09:11:21
27,0.014421097002923489,0.9957932829856873,2025-02-23 09:15:34
28,0.0022964600939303637,1.0,2025-02-23 09:19:48
29,0.00106399180367589,1.0,2025-02-23 09:24:01
30,0.009140443056821823,0.9957932829856873,2025-02-23 09:28:14
31,0.006498871836811304,0.9975961446762085,2025-02-23 09:32:26
32,0.08208673447370529,0.9711538553237915,2025-02-23 09:36:40
33,0.006897882558405399,0.9987980723381042,2025-02-23 09:40:52
34,0.004354511387646198,0.9987980723381042,2025-02-23 09:45:05
35,0.00460328022018075,0.9970136880874634,2025-02-23 09:49:18
36,0.0018967132782563567,0.9993990659713745,2025-02-23 09:53:43
37,0.0029471772722899914,0.9993990659713745,2025-02-23 09:58:14
38,0.0002216747816419229,1.0,2025-02-23 10:02:50
39,0.005089704412966967,0.9987980723381042,2025-02-23 10:07:16
40,0.00485139200463891,0.9987980723381042,2025-02-23 10:11:33
41,0.002505595562979579,0.9993990659713745,2025-02-23 10:16:08
42,0.0018091906094923615,1.0,2025-02-23 10:20:50
43,0.000286057882476598,1.0,2025-02-23 10:25:21
44,0.0018644806696102023,0.9993990659713745,2025-02-23 10:29:44
45,0.00015823809371795505,1.0,2025-02-23 10:34:07
46,4.7381952754221857e-05,1.0,2025-02-23 10:38:29
47,0.0001358792942482978,1.0,2025-02-23 10:42:46
48,2.2546319087268785e-05,1.0,2025-02-23 10:47:00
49,1.4535661648551468e-05,1.0,2025-02-23 10:51:12
50,1.1356366485415492e-05,1.0,2025-02-23 10:55:25
51,9.784016583580524e-06,1.0,2025-02-23 10:59:38
52,7.648681275895797e-06,1.0,2025-02-23 11:03:52
53,6.602242592634866e-06,1.0,2025-02-23 11:08:05
54,5.814989890495781e-06,1.0,2025-02-23 11:12:18
55,5.243180567049421e-06,1.0,2025-02-23 11:16:31
56,4.676481694332324e-06,1.0,2025-02-23 11:20:49
57,4.130171873839572e-06,1.0,2025-02-23 11:25:03
58,4.104999334231252e-06,1.0,2025-02-23 11:29:16
59,3.5443995329842437e-06,1.0,2025-02-23 11:33:29
60,2.63348101725569e-06,1.0,2025-02-23 11:37:43
61,2.9912948775745463e-06,1.0,2025-02-23 11:41:56
62,2.7948890419793315e-06,1.0,2025-02-23 11:46:10
63,2.6558559511613566e-06,1.0,2025-02-23 11:50:24
64,2.4578787360951537e-06,1.0,2025-02-23 11:54:37
65,2.2848087155580288e-06,1.0,2025-02-23 11:58:58
66,1.9894200704584364e-06,1.0,2025-02-23 12:03:34
67,1.779463559614669e-06,1.0,2025-02-23 12:08:09
68,1.0304775059921667e-06,1.0,2025-02-23 12:12:25
69,4.869340273216949e-07,1.0,2025-02-23 12:16:41
70,4.68907217054948e-07,1.0,2025-02-23 12:20:55
71,1.8609721053053363e-07,1.0,2025-02-23 12:25:08
72,1.1778608666190848e-07,1.0,2025-02-23 12:29:42
73,9.35938615498344e-08,1.0,2025-02-23 12:34:37
74,7.124773304667542e-08,1.0,2025-02-23 12:39:51
