epoch,epoch_loss,epoch_acc,timestamp
0,0.6602336764335632,0.620192289352417,2025-02-25 14:16:06
1,0.648651123046875,0.671875,2025-02-25 14:19:42
2,0.6575583815574646,0.620192289352417,2025-02-25 14:23:20
3,0.5553411841392517,0.7325721383094788,2025-02-25 14:26:57
4,0.5047445297241211,0.7716346383094788,2025-02-25 14:30:32
5,0.5210028886795044,0.746995210647583,2025-02-25 14:34:08
6,0.6362339854240417,0.7475961446762085,2025-02-25 14:37:44
7,0.47682711482048035,0.809495210647583,2025-02-25 14:41:20
8,0.4598902463912964,0.7926682829856873,2025-02-25 14:44:56
9,0.32824286818504333,0.856370210647583,2025-02-25 14:48:32
10,0.28393104672431946,0.8792067170143127,2025-02-25 14:52:08
11,0.27856504917144775,0.8846153616905212,2025-02-25 14:55:44
12,0.25319311022758484,0.8810096383094788,2025-02-25 14:59:20
13,0.15874262154102325,0.9296875,2025-02-25 15:02:56
14,0.10853316634893417,0.9573317170143127,2025-02-25 15:06:32
15,0.0648130550980568,0.9831730723381042,2025-02-25 15:10:09
16,0.033847227692604065,0.987379789352417,2025-02-25 15:13:45
17,0.01811392977833748,0.9939903616905212,2025-02-25 15:17:21
18,0.030864965170621872,0.9897836446762085,2025-02-25 15:20:57
19,0.019287649542093277,0.9933894276618958,2025-02-25 15:24:33
20,0.06687658280134201,0.9849759340286255,2025-02-25 15:28:10
21,0.0050223576836287975,0.9981971383094788,2025-02-25 15:31:45
22,0.029746530577540398,0.9915865659713745,2025-02-25 15:35:21
23,0.019982704892754555,0.9927884340286255,2025-02-25 15:38:57
24,0.005424644332379103,0.9993990659713745,2025-02-25 15:42:33
25,0.0007891299901530147,0.9993990659713745,2025-02-25 15:46:09
26,0.00022038939641788602,1.0,2025-02-25 15:49:45
27,7.849904068280011e-05,1.0,2025-02-25 15:53:21
28,6.703204417135566e-05,1.0,2025-02-25 15:56:57
29,4.219582478981465e-05,1.0,2025-02-25 16:00:34
30,3.3577460271772e-05,1.0,2025-02-25 16:04:10
31,2.6483445253688842e-05,1.0,2025-02-25 16:07:46
32,2.2201991669135168e-05,1.0,2025-02-25 16:11:23
33,1.8169437680626288e-05,1.0,2025-02-25 16:14:59
34,1.532587339170277e-05,1.0,2025-02-25 16:18:36
35,1.2836811038141605e-05,1.0,2025-02-25 16:22:14
36,1.0623436537571251e-05,1.0,2025-02-25 16:25:51
37,8.725402039999608e-06,1.0,2025-02-25 16:29:28
38,7.0986079663271084e-06,1.0,2025-02-25 16:33:04
39,5.676201908499934e-06,1.0,2025-02-25 16:36:40
