epoch,epoch_loss,epoch_acc,timestamp
0,0.64964359998703,0.6469859480857849,2025-02-24 14:02:44
1,0.6499391794204712,0.646403431892395,2025-02-24 14:03:17
2,0.6535141468048096,0.6458209753036499,2025-02-24 14:03:50
3,0.6308078765869141,0.6423262357711792,2025-02-24 14:04:23
4,0.5759211778640747,0.7405694723129272,2025-02-24 14:04:56
5,0.5503760576248169,0.7395709753036499,2025-02-24 14:05:30
6,0.5167418122291565,0.7629160284996033,2025-02-24 14:06:03
7,0.4286177158355713,0.80671226978302,2025-02-24 14:06:35
8,0.378813236951828,0.8379252552986145,2025-02-24 14:07:08
9,0.3684884309768677,0.8289293050765991,2025-02-24 14:07:41
10,0.27871808409690857,0.8847262859344482,2025-02-24 14:08:15
11,0.24454335868358612,0.9045950174331665,2025-02-24 14:08:48
12,0.1840093731880188,0.9327477812767029,2025-02-24 14:09:21
13,0.14399273693561554,0.9477717876434326,2025-02-24 14:09:54
14,0.19086739420890808,0.9129714965820312,2025-02-24 14:10:28
15,0.08297541737556458,0.9699888825416565,2025-02-24 14:11:02
16,0.05659807100892067,0.9795857667922974,2025-02-24 14:11:35
17,0.03862813115119934,0.9862148761749268,2025-02-24 14:12:09
18,0.04318639263510704,0.9801682829856873,2025-02-24 14:12:43
19,0.02218405157327652,0.9946098327636719,2025-02-24 14:13:16
20,0.03703591600060463,0.9849944710731506,2025-02-24 14:13:49
21,0.017374876886606216,0.9963942170143127,2025-02-24 14:14:22
22,0.04897943139076233,0.9814071655273438,2025-02-24 14:14:55
23,0.015286959707736969,0.9934263825416565,2025-02-24 14:15:29
24,0.016540495678782463,0.9939903616905212,2025-02-24 14:16:02
25,0.004220433998852968,0.9993990659713745,2025-02-24 14:16:35
26,0.001199747552163899,1.0,2025-02-24 14:17:08
27,0.0014615757390856743,1.0,2025-02-24 14:17:41
28,0.0012006197357550263,1.0,2025-02-24 14:18:15
29,0.00020577554823830724,1.0,2025-02-24 14:18:48
30,8.19377091829665e-05,1.0,2025-02-24 14:19:22
31,5.690809484804049e-05,1.0,2025-02-24 14:19:56
32,3.81039317289833e-05,1.0,2025-02-24 14:20:30
33,2.2817515855422243e-05,1.0,2025-02-24 14:21:03
34,9.39378787734313e-06,1.0,2025-02-24 14:21:36
35,1.701092151051853e-05,1.0,2025-02-24 14:22:10
36,1.4352195648825727e-05,1.0,2025-02-24 14:22:44
37,1.1674354936985765e-05,1.0,2025-02-24 14:23:18
38,8.637123755761422e-06,1.0,2025-02-24 14:23:51
39,6.502530141005991e-06,1.0,2025-02-24 14:24:24
