epoch,epoch_loss,epoch_acc,timestamp
0,0.6422896981239319,0.6580528616905212,2025-02-28 22:10:01
1,0.7008992433547974,0.620192289352417,2025-02-28 22:18:53
2,0.6835148334503174,0.620192289352417,2025-02-28 22:28:18
3,0.6495165228843689,0.6580528616905212,2025-02-28 22:37:55
4,0.642583966255188,0.6580528616905212,2025-02-28 22:47:28
5,0.6567939519882202,0.6580528616905212,2025-02-28 22:56:45
6,0.6419963836669922,0.6580528616905212,2025-02-28 23:06:01
7,0.6414757966995239,0.6580528616905212,2025-02-28 23:15:10
8,0.6703052520751953,0.620192289352417,2025-02-28 23:24:15
9,2.0070443153381348,0.3804086446762085,2025-02-28 23:33:30
10,0.6416231393814087,0.620192289352417,2025-02-28 23:42:52
11,0.6475241184234619,0.713942289352417,2025-02-28 23:52:15
12,0.48379644751548767,0.7914663553237915,2025-03-01 00:01:03
13,0.41013872623443604,0.8245192170143127,2025-03-01 00:10:19
14,0.49198848009109497,0.7848557829856873,2025-03-01 00:19:37
15,0.3352239429950714,0.8617788553237915,2025-03-01 00:28:46
16,0.28862351179122925,0.885817289352417,2025-03-01 00:37:55
17,0.3275303542613983,0.8617788553237915,2025-03-01 00:47:07
18,0.2946975529193878,0.8677884340286255,2025-03-01 00:56:14
19,0.27571094036102295,0.8882211446762085,2025-03-01 01:05:18
20,0.2860172390937805,0.8707932829856873,2025-03-01 01:14:21
21,0.27009060978889465,0.879807710647583,2025-03-01 01:23:26
22,0.1774454414844513,0.9224759340286255,2025-03-01 01:32:38
23,0.1916755735874176,0.9224759340286255,2025-03-01 01:42:23
24,0.13069353997707367,0.9519230723381042,2025-03-01 01:50:29
25,0.1258210837841034,0.950120210647583,2025-03-01 01:58:40
26,0.11692675948143005,0.9549278616905212,2025-03-01 02:06:53
27,0.11524343490600586,0.96875,2025-03-01 02:15:08
28,0.07428321242332458,0.9723557829856873,2025-03-01 02:23:24
29,0.04815457761287689,0.9807692170143127,2025-03-01 02:31:44
30,0.0438726544380188,0.9819711446762085,2025-03-01 02:40:04
31,0.02928694151341915,0.9903846383094788,2025-03-01 02:48:25
32,0.014993343502283096,0.9927884340286255,2025-03-01 02:56:47
33,0.015205185860395432,0.9921875,2025-03-01 03:05:07
34,0.035163529217243195,0.984375,2025-03-01 03:13:31
35,0.015238801017403603,0.9945913553237915,2025-03-01 03:21:44
36,0.015023408457636833,0.995192289352417,2025-03-01 03:29:59
37,0.002328549511730671,1.0,2025-03-01 03:38:31
38,0.004464384634047747,1.0,2025-03-01 03:47:07
39,0.0012778050731867552,1.0,2025-03-01 03:55:45
