epoch,epoch_loss,epoch_acc,timestamp
0,0.6709058880805969,0.620192289352417,2025-02-24 11:47:17
1,0.6407548785209656,0.6580528616905212,2025-02-24 11:50:19
2,0.6481427550315857,0.6580528616905212,2025-02-24 11:53:15
3,0.7204544544219971,0.668870210647583,2025-02-24 11:56:12
4,0.698058009147644,0.5198317170143127,2025-02-24 11:59:09
5,0.6619614958763123,0.620192289352417,2025-02-24 12:02:07
6,0.7409549355506897,0.6640625,2025-02-24 12:05:05
7,0.5935029983520508,0.6586538553237915,2025-02-24 12:08:03
8,0.452899694442749,0.793870210647583,2025-02-24 12:11:00
9,0.4824407398700714,0.7668269276618958,2025-02-24 12:13:57
10,0.3352508544921875,0.8299278616905212,2025-02-24 12:16:56
11,0.2753888964653015,0.8912259340286255,2025-02-24 12:19:56
12,0.2728245258331299,0.885817289352417,2025-02-24 12:22:53
13,0.20495305955410004,0.9182692170143127,2025-02-24 12:25:50
14,0.120573490858078,0.9603365659713745,2025-02-24 12:28:47
15,0.0963381677865982,0.965745210647583,2025-02-24 12:31:47
16,0.12881584465503693,0.9465144276618958,2025-02-24 12:34:44
17,0.15854792296886444,0.9290865659713745,2025-02-24 12:37:47
18,0.03828863054513931,0.989182710647583,2025-02-24 12:40:54
19,0.04305808246135712,0.9849759340286255,2025-02-24 12:43:58
20,0.006271180231124163,0.9987980723381042,2025-02-24 12:47:03
21,0.02325587160885334,0.9915865659713745,2025-02-24 12:50:04
22,0.005126663483679295,0.9981971383094788,2025-02-24 12:53:05
23,0.05358511954545975,0.9909855723381042,2025-02-24 12:56:11
24,0.03146693855524063,0.9915865659713745,2025-02-24 12:59:12
25,0.04959206283092499,0.9801682829856873,2025-02-24 13:02:31
26,0.003630152205005288,0.9993990659713745,2025-02-24 13:05:40
27,0.005855645518749952,0.9987980723381042,2025-02-24 13:09:18
28,0.003638806752860546,0.9981971383094788,2025-02-24 13:12:28
29,0.00041035772301256657,1.0,2025-02-24 13:15:38
30,0.00023871300800237805,1.0,2025-02-24 13:18:42
31,4.8648693336872384e-05,1.0,2025-02-24 13:21:52
32,3.599678893806413e-05,1.0,2025-02-24 13:24:57
33,2.874435085686855e-05,1.0,2025-02-24 13:28:03
34,2.305090856680181e-05,1.0,2025-02-24 13:31:10
